"chr","pos","score","method"
"chr4",4897896,0.797,"ihs"
"chr4",4959896,0.351,"ihs"
"chr4",5021896,0.656,"ihs"
"chr4",5083896,0.875,"ihs"
"chr4",5145897,0.72,"ihs"
"chr4",5207897,0.838,"ihs"
"chr4",5269897,0.343,"ihs"
"chr4",5331897,0.557,"ihs"
"chr4",5393898,0.38,"ihs"
"chr4",5455898,0.34,"ihs"
"chr4",5517898,0.758,"ihs"
"chr4",5579898,0.624,"ihs"
"chr4",5641899,0.815,"ihs"
"chr4",5703899,0.373,"ihs"
"chr4",5765899,0.598,"ihs"
"chr4",5827899,0.886,"ihs"
"chr4",5889900,0.02,"ihs"
"chr4",5951900,0.103,"ihs"
"chr4",6013900,0.423,"ihs"
"chr4",6075900,0.37,"ihs"
"chr4",6137901,0.701,"ihs"
"chr4",6199901,0.051,"ihs"
"chr4",6261901,0.268,"ihs"
"chr4",6323901,0.216,"ihs"
"chr4",6385902,0.176,"ihs"
"chr4",6447902,0.624,"ihs"
"chr4",6509902,0.387,"ihs"
"chr4",6571902,0.292,"ihs"
"chr4",6633903,0.02,"ihs"
"chr4",6695903,0.14,"ihs"
"chr4",6757903,0.631,"ihs"
"chr4",6819903,1.561,"ihs"
"chr4",6881904,0.49,"ihs"
"chr4",6943904,0.356,"ihs"
"chr4",7005904,0.598,"ihs"
"chr4",7067904,0.334,"ihs"
"chr4",7129905,0.359,"ihs"
"chr4",7191905,0.055,"ihs"
"chr4",7253905,1.467,"ihs"
"chr4",7315905,0.774,"ihs"
"chr4",7377906,0.302,"ihs"
"chr4",7439906,0.251,"ihs"
"chr4",7501906,0.277,"ihs"
"chr4",7563906,0.272,"ihs"
"chr4",7625907,0.059,"ihs"
"chr4",7687907,0.639,"ihs"
"chr4",7749907,0.427,"ihs"
"chr4",7811907,0.372,"ihs"
"chr4",7873907,1.009,"ihs"
"chr4",7935908,0.85,"ihs"
"chr4",7997908,1.513,"ihs"
"chr4",8059908,2.328,"ihs"
"chr4",8121908,1.732,"ihs"
"chr4",8183909,1.257,"ihs"
"chr4",8245909,1.45,"ihs"
"chr4",8307909,2.056,"ihs"
"chr4",8369909,1.12,"ihs"
"chr4",8431910,1.091,"ihs"
"chr4",8493910,0.914,"ihs"
"chr4",8555910,0.318,"ihs"
"chr4",8617910,0.936,"ihs"
"chr4",8679911,1.447,"ihs"
"chr4",8741911,0.516,"ihs"
"chr4",8803911,1.225,"ihs"
"chr4",8865911,1.214,"ihs"
"chr4",8927912,1.433,"ihs"
"chr4",8989912,1.306,"ihs"
"chr4",9051912,1.437,"ihs"
"chr4",9113912,1.093,"ihs"
"chr4",9175913,1.196,"ihs"
"chr4",9237913,0.863,"ihs"
"chr4",9299913,0.776,"ihs"
"chr4",9361913,0.162,"ihs"
"chr4",9423914,0.094,"ihs"
"chr4",9485914,0.789,"ihs"
"chr4",9547914,0.48,"ihs"
"chr4",9609914,0.291,"ihs"
"chr4",9671915,0.781,"ihs"
"chr4",9733915,0.386,"ihs"
"chr4",9795915,0.185,"ihs"
"chr4",9857915,0.149,"ihs"
"chr4",9919916,0.203,"ihs"
"chr4",9981916,0.829,"ihs"
"chr4",10043916,1.175,"ihs"
"chr4",10105916,1.061,"ihs"
"chr4",10167917,1.794,"ihs"
"chr4",10229917,2.419,"ihs"
"chr4",10291917,2.386,"ihs"
"chr4",10353917,2.783,"ihs"
"chr4",10415918,2.294,"ihs"
"chr4",10477918,2.007,"ihs"
"chr4",10539918,1.807,"ihs"
"chr4",10601918,2.033,"ihs"
"chr4",10663919,2.143,"ihs"
"chr4",10725919,2.133,"ihs"
"chr4",10787919,1.388,"ihs"
"chr4",10849919,1.449,"ihs"
"chr4",10911920,1.57,"ihs"
"chr4",10973920,1.761,"ihs"
"chr4",11035920,1.576,"ihs"
"chr4",11097920,2.506,"ihs"
"chr4",11159921,2.102,"ihs"
"chr4",11221921,1.933,"ihs"
"chr4",11283921,2.805,"ihs"
"chr4",11345921,3.074,"ihs"
"chr4",11407922,2.262,"ihs"
"chr4",11469922,2.597,"ihs"
"chr4",11531922,2.725,"ihs"
"chr4",11593922,2.813,"ihs"
"chr4",11655923,2.832,"ihs"
"chr4",11717923,2.424,"ihs"
"chr4",11779923,2.568,"ihs"
"chr4",11841923,2.534,"ihs"
"chr4",11903924,2.844,"ihs"
"chr4",11965924,2.456,"ihs"
"chr4",12027924,2.523,"ihs"
"chr4",12089924,2.579,"ihs"
"chr4",12151925,2.311,"ihs"
"chr4",12213925,2.496,"ihs"
"chr4",12275925,2.018,"ihs"
"chr4",12337925,2.925,"ihs"
"chr4",12399926,2.691,"ihs"
"chr4",12461926,2.752,"ihs"
"chr4",12523926,1.749,"ihs"
"chr4",12585926,1.908,"ihs"
"chr4",12647927,2.163,"ihs"
"chr4",12709927,2.529,"ihs"
"chr4",12771927,1.763,"ihs"
"chr4",12833927,1.051,"ihs"
"chr4",12895928,1.522,"ihs"
"chr4",12957928,1.316,"ihs"
"chr4",13019928,1.567,"ihs"
"chr4",13081928,1.259,"ihs"
"chr4",13143929,1.061,"ihs"
"chr4",13205929,0.61,"ihs"
"chr4",13267929,0.879,"ihs"
"chr4",13329929,1.593,"ihs"
"chr4",13391930,0.523,"ihs"
"chr4",13453930,1.368,"ihs"
"chr4",13515930,0.764,"ihs"
"chr4",13577930,0.573,"ihs"
"chr4",13639931,1.234,"ihs"
"chr4",13701931,0.902,"ihs"
"chr4",13763931,0.111,"ihs"
"chr4",13825931,0.553,"ihs"
"chr4",13887932,0.704,"ihs"
"chr4",13949932,0.567,"ihs"
"chr4",14011932,1.044,"ihs"
"chr4",14073932,0.94,"ihs"
"chr4",14135933,1.405,"ihs"
"chr4",14197933,0.939,"ihs"
"chr4",14259933,1.254,"ihs"
"chr4",14321933,0.334,"ihs"
"chr4",14383934,1.252,"ihs"
"chr4",14445934,0.591,"ihs"
"chr4",14507934,0.981,"ihs"
"chr4",14569934,1.159,"ihs"
"chr4",14631935,1.892,"ihs"
"chr4",14693935,1.444,"ihs"
"chr4",14755935,1.005,"ihs"
"chr4",14817935,0.41,"ihs"
"chr4",14879936,0.215,"ihs"
"chr4",14941936,0.467,"ihs"
"chr4",15003936,1.153,"ihs"
"chr4",15065936,0.979,"ihs"
"chr4",15127937,0.498,"ihs"
"chr4",15189937,0.521,"ihs"
"chr4",15251937,0.163,"ihs"
"chr4",15313937,0.229,"ihs"
"chr4",15375938,0.129,"ihs"
"chr4",15437938,0.753,"ihs"
"chr4",15499938,0.618,"ihs"
"chr4",15561938,0.965,"ihs"
"chr4",15623938,0.315,"ihs"
"chr4",15685939,0.13,"ihs"
"chr4",15747939,0.034,"ihs"
"chr4",15809939,0.263,"ihs"
"chr4",15871939,0.199,"ihs"
"chr4",15933940,0.23,"ihs"
"chr4",15995940,0.102,"ihs"
"chr4",16057940,0.454,"ihs"
"chr4",16119940,0.074,"ihs"
"chr4",16181941,0.445,"ihs"
"chr4",16243941,0.305,"ihs"
"chr4",16305941,0.023,"ihs"
"chr4",16367941,0.354,"ihs"
"chr4",16429942,0.72,"ihs"
"chr4",16491942,0.938,"ihs"
"chr4",16553942,0.291,"ihs"
"chr4",16615942,0.094,"ihs"
"chr4",16677943,0.32,"ihs"
"chr4",16739943,0.165,"ihs"
"chr4",16801943,0.708,"ihs"
"chr4",16863943,0.489,"ihs"
"chr4",16925944,0.02,"ihs"
"chr4",16987944,0.347,"ihs"
"chr4",17049944,0.617,"ihs"
"chr4",17111944,1.105,"ihs"
"chr4",17173945,0.474,"ihs"
"chr4",17235945,1.185,"ihs"
"chr4",17297945,0.885,"ihs"
"chr4",17359945,1.034,"ihs"
"chr4",17421946,0.876,"ihs"
"chr4",17483946,0.934,"ihs"
"chr4",17545946,1.014,"ihs"
"chr4",17607946,0.054,"ihs"
"chr4",17669947,0.279,"ihs"
"chr4",17731947,0.06,"ihs"
"chr4",17793947,0.494,"ihs"
"chr4",17855947,0.148,"ihs"
"chr4",17917948,0.625,"ihs"
"chr4",17979948,0.548,"ihs"
"chr4",18041948,0.264,"ihs"
"chr4",18103948,0.824,"ihs"
"chr4",18165949,0.297,"ihs"
"chr4",18227949,0.72,"ihs"
"chr4",18289949,0.945,"ihs"
"chr4",18351949,0.177,"ihs"
"chr4",18413950,0.802,"ihs"
"chr4",18475950,0.196,"ihs"
"chr4",18537950,0.376,"ihs"
"chr4",18599950,0.416,"ihs"
"chr4",18661951,0.058,"ihs"
"chr4",18723951,0.699,"ihs"
"chr4",18785951,0.722,"ihs"
"chr4",18847951,1.027,"ihs"
"chr4",18909952,1.349,"ihs"
"chr4",18971952,1.252,"ihs"
"chr4",19033952,1.953,"ihs"
"chr4",19095952,1.7,"ihs"
"chr4",19157953,0.805,"ihs"
"chr4",19219953,0.045,"ihs"
"chr4",19281953,0.309,"ihs"
"chr4",19343953,1.069,"ihs"
"chr4",19405954,1.358,"ihs"
"chr4",19467954,2.234,"ihs"
"chr4",19529954,1.601,"ihs"
"chr4",19591954,1.405,"ihs"
"chr4",19653955,1.502,"ihs"
"chr4",19715955,1.23,"ihs"
"chr4",19777955,1.292,"ihs"
"chr4",19839955,0.965,"ihs"
"chr4",19901956,1.458,"ihs"
"chr4",19963956,1.582,"ihs"
"chr4",20025956,0.627,"ihs"
"chr4",20087956,0.843,"ihs"
"chr4",20149957,0.974,"ihs"
"chr4",20211957,1.203,"ihs"
"chr4",20273957,0.922,"ihs"
"chr4",20335957,1.186,"ihs"
"chr4",20397958,1.229,"ihs"
"chr4",20459958,1.156,"ihs"
"chr4",20521958,1.866,"ihs"
"chr4",20583958,1.165,"ihs"
"chr4",20645959,1.597,"ihs"
"chr4",20707959,1.854,"ihs"
"chr4",20769959,2.294,"ihs"
"chr4",20831959,1.325,"ihs"
"chr4",20893960,1.492,"ihs"
"chr4",20955960,1.526,"ihs"
"chr4",21017960,1.48,"ihs"
"chr4",21079960,1.041,"ihs"
"chr4",21141961,1.316,"ihs"
"chr4",21203961,1.653,"ihs"
"chr4",21265961,1.639,"ihs"
"chr4",21327961,2.11,"ihs"
"chr4",21389962,2.15,"ihs"
"chr4",21451962,0.696,"ihs"
"chr4",21513962,1.022,"ihs"
"chr4",21575962,0.9,"ihs"
"chr4",21637963,0.898,"ihs"
"chr4",21699963,0.681,"ihs"
"chr4",21761963,0.404,"ihs"
"chr4",21823963,0.688,"ihs"
"chr4",21885964,0.225,"ihs"
"chr4",21947964,0.31,"ihs"
"chr4",22009964,0.419,"ihs"
"chr4",22071964,0.815,"ihs"
"chr4",22133965,0.9,"ihs"
"chr4",22195965,1.12,"ihs"
"chr4",22257965,0.538,"ihs"
"chr4",22319965,0.148,"ihs"
"chr4",22381966,0.575,"ihs"
"chr4",22443966,0.528,"ihs"
"chr4",22505966,1.191,"ihs"
"chr4",22567966,0.345,"ihs"
"chr4",22629967,0.072,"ihs"
"chr4",22691967,0.384,"ihs"
"chr4",22753967,0.775,"ihs"
"chr4",22815967,0.892,"ihs"
"chr4",22877968,0.349,"ihs"
"chr4",22939968,0.604,"ihs"
"chr4",23001968,0.351,"ihs"
"chr4",23063968,0.239,"ihs"
"chr4",23125969,0.17,"ihs"
"chr4",23187969,0.557,"ihs"
"chr4",23249969,0.078,"ihs"
"chr4",23311969,0.199,"ihs"
"chr4",23373969,0.408,"ihs"
"chr4",23435970,0.14,"ihs"
"chr4",23497970,0.712,"ihs"
"chr4",23559970,0.588,"ihs"
"chr4",23621970,0.674,"ihs"
"chr4",23683971,0.357,"ihs"
"chr4",23745971,0.984,"ihs"
"chr4",23807971,0.555,"ihs"
"chr4",23869971,0.626,"ihs"
"chr4",23931972,1.024,"ihs"
"chr4",23993972,0.666,"ihs"
"chr4",24055972,0.143,"ihs"
"chr4",24117972,0.178,"ihs"
"chr4",24179973,0.166,"ihs"
"chr4",24241973,0.143,"ihs"
"chr4",24303973,0.113,"ihs"
"chr4",24365973,0.551,"ihs"
"chr4",24427974,0.02,"ihs"
"chr4",24489974,0.052,"ihs"
"chr4",24551974,0.802,"ihs"
"chr4",24613974,0.134,"ihs"
"chr4",24675975,0.455,"ihs"
"chr4",24737975,0.08,"ihs"
"chr4",24799975,0.051,"ihs"
"chr4",24861975,0.262,"ihs"
"chr4",24923976,0.482,"ihs"
"chr4",24985976,0.138,"ihs"
"chr4",25047976,0.777,"ihs"
"chr4",25109976,0.273,"ihs"
"chr4",25171977,0.322,"ihs"
"chr4",25233977,0.237,"ihs"
"chr4",25295977,0.609,"ihs"
"chr4",25357977,0.062,"ihs"
"chr4",25419978,0.361,"ihs"
"chr4",25481978,0.298,"ihs"
"chr4",25543978,0.942,"ihs"
"chr4",25605978,0.212,"ihs"
"chr4",25667979,0.519,"ihs"
"chr4",25729979,0.472,"ihs"
"chr4",25791979,0.97,"ihs"
"chr4",25853979,0.773,"ihs"
"chr4",25915980,0.962,"ihs"
"chr4",25977980,0.612,"ihs"
"chr4",26039980,0.676,"ihs"
"chr4",26101980,0.508,"ihs"
"chr4",26163981,0.634,"ihs"
"chr4",26225981,0.219,"ihs"
"chr4",26287981,0.075,"ihs"
"chr4",26349981,0.331,"ihs"
"chr4",26411982,0.161,"ihs"
"chr4",26473982,0.02,"ihs"
"chr4",26535982,0.385,"ihs"
"chr4",26597982,0.256,"ihs"
"chr4",26659983,0.208,"ihs"
"chr4",26721983,0.218,"ihs"
"chr4",26783983,0.164,"ihs"
"chr4",26845983,0.184,"ihs"
"chr4",26907984,0.062,"ihs"
"chr4",26969984,0.881,"ihs"
"chr4",27031984,1.095,"ihs"
"chr4",27093984,0.104,"ihs"
"chr4",27155985,0.453,"ihs"
"chr4",27217985,0.575,"ihs"
"chr4",27279985,0.747,"ihs"
"chr4",27341985,0.175,"ihs"
"chr4",27403986,0.166,"ihs"
"chr4",27465986,0.073,"ihs"
"chr4",27527986,0.149,"ihs"
"chr4",27589986,0.576,"ihs"
"chr4",27651987,0.138,"ihs"
"chr4",27713987,0.771,"ihs"
"chr4",27775987,0.6,"ihs"
"chr4",27837987,0.539,"ihs"
"chr4",27899988,0.024,"ihs"
"chr4",27961988,0.622,"ihs"
"chr4",28023988,0.697,"ihs"
"chr4",28085988,0.231,"ihs"
"chr4",28147989,0.119,"ihs"
"chr4",28209989,0.324,"ihs"
"chr4",28271989,0.14,"ihs"
"chr4",28333989,0.048,"ihs"
"chr4",28395990,0.151,"ihs"
"chr4",28457990,0.14,"ihs"
"chr4",28519990,0.116,"ihs"
"chr4",28581990,0.45,"ihs"
"chr4",28643991,0.473,"ihs"
"chr4",28705991,0.27,"ihs"
"chr4",28767991,0.502,"ihs"
"chr4",28829991,0.269,"ihs"
"chr4",28891992,0.187,"ihs"
"chr4",28953992,0.237,"ihs"
"chr4",29015992,0.05,"ihs"
"chr4",29077992,0.384,"ihs"
"chr4",29139993,0.717,"ihs"
"chr4",29201993,1.033,"ihs"
"chr4",29263993,0.365,"ihs"
"chr4",29325993,0.502,"ihs"
"chr4",29387994,0.856,"ihs"
"chr4",29449994,0.852,"ihs"
"chr4",29511994,0.07,"ihs"
"chr4",29573994,0.335,"ihs"
"chr4",29635995,0.439,"ihs"
"chr4",29697995,0.319,"ihs"
"chr4",29759995,0.944,"ihs"
"chr4",29821995,0.65,"ihs"
"chr4",29883996,0.207,"ihs"
"chr4",29945996,0.23,"ihs"
"chr4",30007996,0.381,"ihs"
"chr4",30069996,0.164,"ihs"
"chr4",30131997,0.02,"ihs"
"chr4",30193997,0.087,"ihs"
"chr4",30255997,0.075,"ihs"
"chr4",30317997,0.622,"ihs"
"chr4",30379998,0.107,"ihs"
"chr4",30441998,0.63,"ihs"
"chr4",30503998,0.168,"ihs"
"chr4",30565998,0.687,"ihs"
"chr4",30627999,0.321,"ihs"
"chr4",30689999,0.541,"ihs"
"chr4",30751999,0.958,"ihs"
"chr4",30813999,0.501,"ihs"
"chr4",30876000,1.039,"ihs"
"chr4",30938000,0.174,"ihs"
"chr4",3.1e+07,0.346,"ihs"
"chr5",55888,2.116,"xpclr"
"chr5",111888,1.546,"xpclr"
"chr5",167889,1.54,"xpclr"
"chr5",223889,2.879,"xpclr"
"chr5",279889,1.65,"xpclr"
"chr5",335889,1.988,"xpclr"
"chr5",391890,2.424,"xpclr"
"chr5",447890,2.489,"xpclr"
"chr5",503890,1.556,"xpclr"
"chr5",559890,0.962,"xpclr"
"chr5",615890,1.365,"xpclr"
"chr5",671891,0.753,"xpclr"
"chr5",727891,0.642,"xpclr"
"chr5",783891,1.028,"xpclr"
"chr5",839891,0.779,"xpclr"
"chr5",895892,1.741,"xpclr"
"chr5",951892,1.807,"xpclr"
"chr5",1007892,2.209,"xpclr"
"chr5",1063892,2.493,"xpclr"
"chr5",1119892,3.141,"xpclr"
"chr5",1175893,6.178,"xpclr"
"chr5",1231893,2.724,"xpclr"
"chr5",1287893,2.764,"xpclr"
"chr5",1343893,3.6,"xpclr"
"chr5",1399894,3.684,"xpclr"
"chr5",1455894,2.753,"xpclr"
"chr5",1511894,4.878,"xpclr"
"chr5",1567894,6.39,"xpclr"
"chr5",1623894,6.331,"xpclr"
"chr5",1679895,4.565,"xpclr"
"chr5",1735895,3.983,"xpclr"
"chr5",1791895,2.833,"xpclr"
"chr5",1847895,2.957,"xpclr"
"chr5",1903896,3.011,"xpclr"
"chr5",1959896,3.914,"xpclr"
"chr5",2015896,4.508,"xpclr"
"chr5",2071896,3.862,"xpclr"
"chr5",2127897,3.801,"xpclr"
"chr5",2183897,3.282,"xpclr"
"chr5",2239897,4.723,"xpclr"
"chr5",2295897,7.136,"xpclr"
"chr5",2351897,6.387,"xpclr"
"chr5",2407898,2.883,"xpclr"
"chr5",2463898,2.997,"xpclr"
"chr5",2519898,2.739,"xpclr"
"chr5",2575898,2.229,"xpclr"
"chr5",2631899,2.504,"xpclr"
"chr5",2687899,2.059,"xpclr"
"chr5",2743899,1.881,"xpclr"
"chr5",2799899,1.604,"xpclr"
"chr5",2855899,1.347,"xpclr"
"chr5",2911900,0.797,"xpclr"
"chr5",2967900,0.582,"xpclr"
"chr5",3023900,0.843,"xpclr"
"chr5",3079900,0.747,"xpclr"
"chr5",3135901,0.98,"xpclr"
"chr5",3191901,1.612,"xpclr"
"chr5",3247901,1.786,"xpclr"
"chr5",3303901,1.729,"xpclr"
"chr5",3359901,1.74,"xpclr"
"chr5",3415902,1.39,"xpclr"
"chr5",3471902,2.145,"xpclr"
"chr5",3527902,3.28,"xpclr"
"chr5",3583902,2.256,"xpclr"
"chr5",3639903,3.126,"xpclr"
"chr5",3695903,3.158,"xpclr"
"chr5",3751903,3.026,"xpclr"
"chr5",3807903,2.708,"xpclr"
"chr5",3863903,2.615,"xpclr"
"chr5",3919904,2.425,"xpclr"
"chr5",3975904,3.826,"xpclr"
"chr5",4031904,2.517,"xpclr"
"chr5",4087904,2.238,"xpclr"
"chr5",4143905,3.42,"xpclr"
"chr5",4199905,2.415,"xpclr"
"chr5",4255905,2.731,"xpclr"
"chr5",4311905,2.741,"xpclr"
"chr5",4367905,1.249,"xpclr"
"chr5",4423906,1.756,"xpclr"
"chr5",4479906,2.399,"xpclr"
"chr5",4535906,3.654,"xpclr"
"chr5",4591906,4.085,"xpclr"
"chr5",4647907,2.807,"xpclr"
"chr5",4703907,1.503,"xpclr"
"chr5",4759907,1.465,"xpclr"
"chr5",4815907,1.657,"xpclr"
"chr5",4871907,1.194,"xpclr"
"chr5",4927908,1.844,"xpclr"
"chr5",4983908,1.722,"xpclr"
"chr5",5039908,0.951,"xpclr"
"chr5",5095908,0.796,"xpclr"
"chr5",5151909,0.614,"xpclr"
"chr5",5207909,0.605,"xpclr"
"chr5",5263909,1.139,"xpclr"
"chr5",5319909,1.286,"xpclr"
"chr5",5375910,1.185,"xpclr"
"chr5",5431910,1.499,"xpclr"
"chr5",5487910,1.585,"xpclr"
"chr5",5543910,2.868,"xpclr"
"chr5",5599910,2.858,"xpclr"
"chr5",5655911,3.781,"xpclr"
"chr5",5711911,3.134,"xpclr"
"chr5",5767911,3.395,"xpclr"
"chr5",5823911,2.258,"xpclr"
"chr5",5879912,3.083,"xpclr"
"chr5",5935912,1.408,"xpclr"
"chr5",5991912,1.167,"xpclr"
"chr5",6047912,1.247,"xpclr"
"chr5",6103912,0.772,"xpclr"
"chr5",6159913,0.532,"xpclr"
"chr5",6215913,0.526,"xpclr"
"chr5",6271913,0.644,"xpclr"
"chr5",6327913,0.879,"xpclr"
"chr5",6383914,1.337,"xpclr"
"chr5",6439914,1.656,"xpclr"
"chr5",6495914,1.224,"xpclr"
"chr5",6551914,1.672,"xpclr"
"chr5",6607914,2.158,"xpclr"
"chr5",6663915,5.647,"xpclr"
"chr5",6719915,5.416,"xpclr"
"chr5",6775915,6.625,"xpclr"
"chr5",6831915,5.061,"xpclr"
"chr5",6887916,3.732,"xpclr"
"chr5",6943916,3.666,"xpclr"
"chr5",6999916,3.741,"xpclr"
"chr5",7055916,4.395,"xpclr"
"chr5",7111916,1.816,"xpclr"
"chr5",7167917,1.464,"xpclr"
"chr5",7223917,2.376,"xpclr"
"chr5",7279917,1.706,"xpclr"
"chr5",7335917,1.413,"xpclr"
"chr5",7391918,1.689,"xpclr"
"chr5",7447918,1.967,"xpclr"
"chr5",7503918,2.968,"xpclr"
"chr5",7559918,4.628,"xpclr"
"chr5",7615918,7.032,"xpclr"
"chr5",7671919,7.809,"xpclr"
"chr5",7727919,11.155,"xpclr"
"chr5",7783919,5.644,"xpclr"
"chr5",7839919,5.549,"xpclr"
"chr5",7895920,4.897,"xpclr"
"chr5",7951920,2.874,"xpclr"
"chr5",8007920,2.962,"xpclr"
"chr5",8063920,3.312,"xpclr"
"chr5",8119920,3.281,"xpclr"
"chr5",8175921,2.492,"xpclr"
"chr5",8231921,2.501,"xpclr"
"chr5",8287921,2.698,"xpclr"
"chr5",8343921,2.267,"xpclr"
"chr5",8399922,2.086,"xpclr"
"chr5",8455922,3.382,"xpclr"
"chr5",8511922,3.59,"xpclr"
"chr5",8567922,1.778,"xpclr"
"chr5",8623922,1.365,"xpclr"
"chr5",8679923,3.388,"xpclr"
"chr5",8735923,3.042,"xpclr"
"chr5",8791923,4.037,"xpclr"
"chr5",8847923,2.364,"xpclr"
"chr5",8903924,1.831,"xpclr"
"chr5",8959924,2.137,"xpclr"
"chr5",9015924,3.266,"xpclr"
"chr5",9071924,2.139,"xpclr"
"chr5",9127925,2.038,"xpclr"
"chr5",9183925,3.281,"xpclr"
"chr5",9239925,4.426,"xpclr"
"chr5",9295925,2.317,"xpclr"
"chr5",9351925,3.574,"xpclr"
"chr5",9407926,5.752,"xpclr"
"chr5",9463926,4.537,"xpclr"
"chr5",9519926,3.816,"xpclr"
"chr5",9575926,6.286,"xpclr"
"chr5",9631927,4.827,"xpclr"
"chr5",9687927,4.307,"xpclr"
"chr5",9743927,5.326,"xpclr"
"chr5",9799927,2.822,"xpclr"
"chr5",9855927,3.697,"xpclr"
"chr5",9911928,2.92,"xpclr"
"chr5",9967928,3.415,"xpclr"
"chr5",10023928,1.897,"xpclr"
"chr5",10079928,1.378,"xpclr"
"chr5",10135929,1.397,"xpclr"
"chr5",10191929,0.87,"xpclr"
"chr5",10247929,0.687,"xpclr"
"chr5",10303929,0.812,"xpclr"
"chr5",10359929,0.85,"xpclr"
"chr5",10415930,1.174,"xpclr"
"chr5",10471930,1.425,"xpclr"
"chr5",10527930,1.643,"xpclr"
"chr5",10583930,1.49,"xpclr"
"chr5",10639931,1.764,"xpclr"
"chr5",10695931,1.636,"xpclr"
"chr5",10751931,1.16,"xpclr"
"chr5",10807931,1.068,"xpclr"
"chr5",10863931,0.866,"xpclr"
"chr5",10919932,0.627,"xpclr"
"chr5",10975932,0.622,"xpclr"
"chr5",11031932,0.744,"xpclr"
"chr5",11087932,0.965,"xpclr"
"chr5",11143933,0.763,"xpclr"
"chr5",11199933,0.648,"xpclr"
"chr5",11255933,0.897,"xpclr"
"chr5",11311933,1.236,"xpclr"
"chr5",11367933,1.047,"xpclr"
"chr5",11423934,1.335,"xpclr"
"chr5",11479934,1.086,"xpclr"
"chr5",11535934,1.878,"xpclr"
"chr5",11591934,1.52,"xpclr"
"chr5",11647935,1.369,"xpclr"
"chr5",11703935,1.385,"xpclr"
"chr5",11759935,1.166,"xpclr"
"chr5",11815935,2.143,"xpclr"
"chr5",11871935,3.104,"xpclr"
"chr5",11927936,3.971,"xpclr"
"chr5",11983936,5.843,"xpclr"
"chr5",12039936,5.833,"xpclr"
"chr5",12095936,5.125,"xpclr"
"chr5",12151937,4.25,"xpclr"
"chr5",12207937,4.512,"xpclr"
"chr5",12263937,5.652,"xpclr"
"chr5",12319937,4.295,"xpclr"
"chr5",12375938,7.028,"xpclr"
"chr5",12431938,3.78,"xpclr"
"chr5",12487938,5.487,"xpclr"
"chr5",12543938,5.185,"xpclr"
"chr5",12599938,4.374,"xpclr"
"chr5",12655939,2.639,"xpclr"
"chr5",12711939,1.917,"xpclr"
"chr5",12767939,2.125,"xpclr"
"chr5",12823939,3.342,"xpclr"
"chr5",12879940,4.968,"xpclr"
"chr5",12935940,6.604,"xpclr"
"chr5",12991940,10.85,"xpclr"
"chr5",13047940,6.523,"xpclr"
"chr5",13103940,10.75,"xpclr"
"chr5",13159941,10.146,"xpclr"
"chr5",13215941,7.495,"xpclr"
"chr5",13271941,9.891,"xpclr"
"chr5",13327941,6.252,"xpclr"
"chr5",13383942,3.932,"xpclr"
"chr5",13439942,3.769,"xpclr"
"chr5",13495942,2.649,"xpclr"
"chr5",13551942,3.249,"xpclr"
"chr5",13607942,3.593,"xpclr"
"chr5",13663943,3.507,"xpclr"
"chr5",13719943,3.028,"xpclr"
"chr5",13775943,2.913,"xpclr"
"chr5",13831943,2.77,"xpclr"
"chr5",13887944,1.827,"xpclr"
"chr5",13943944,2.262,"xpclr"
"chr5",13999944,3.472,"xpclr"
"chr5",14055944,3.844,"xpclr"
"chr5",14111944,2.986,"xpclr"
"chr5",14167945,4.368,"xpclr"
"chr5",14223945,2.768,"xpclr"
"chr5",14279945,2.483,"xpclr"
"chr5",14335945,3.775,"xpclr"
"chr5",14391946,3.858,"xpclr"
"chr5",14447946,2.874,"xpclr"
"chr5",14503946,1.561,"xpclr"
"chr5",14559946,1.497,"xpclr"
"chr5",14615946,1.794,"xpclr"
"chr5",14671947,2.355,"xpclr"
"chr5",14727947,1.712,"xpclr"
"chr5",14783947,1.292,"xpclr"
"chr5",14839947,1.508,"xpclr"
"chr5",14895948,1.926,"xpclr"
"chr5",14951948,2.358,"xpclr"
"chr5",15007948,1.972,"xpclr"
"chr5",15063948,1.886,"xpclr"
"chr5",15119948,1.145,"xpclr"
"chr5",15175949,1.414,"xpclr"
"chr5",15231949,1.806,"xpclr"
"chr5",15287949,1.797,"xpclr"
"chr5",15343949,1.608,"xpclr"
"chr5",15399950,1.632,"xpclr"
"chr5",15455950,0.965,"xpclr"
"chr5",15511950,0.943,"xpclr"
"chr5",15567950,1.693,"xpclr"
"chr5",15623950,0.819,"xpclr"
"chr5",15679951,0.546,"xpclr"
"chr5",15735951,0.869,"xpclr"
"chr5",15791951,1.02,"xpclr"
"chr5",15847951,1.403,"xpclr"
"chr5",15903952,1.827,"xpclr"
"chr5",15959952,2.599,"xpclr"
"chr5",16015952,1.241,"xpclr"
"chr5",16071952,1.292,"xpclr"
"chr5",16127953,1.423,"xpclr"
"chr5",16183953,1.392,"xpclr"
"chr5",16239953,1.15,"xpclr"
"chr5",16295953,0.742,"xpclr"
"chr5",16351953,0.644,"xpclr"
"chr5",16407954,0.591,"xpclr"
"chr5",16463954,0.808,"xpclr"
"chr5",16519954,1.235,"xpclr"
"chr5",16575954,1.087,"xpclr"
"chr5",16631955,1.616,"xpclr"
"chr5",16687955,1.602,"xpclr"
"chr5",16743955,1.05,"xpclr"
