"chr","pos","stat","value"
"chr4",17902418,"fst",0.1319
"chr4",17979919,"fst",0.1298
"chr4",18057419,"fst",0.1178
"chr4",18134920,"fst",0.1296
"chr4",18212420,"fst",0.1069
"chr4",18289921,"fst",0.0402
"chr4",18367421,"fst",0.0253
"chr4",18444922,"fst",0.0395
"chr4",18522422,"fst",0.089
"chr4",18599922,"fst",0.0866
"chr4",18677423,"fst",0.0916
"chr4",18754923,"fst",0.0758
"chr4",18832424,"fst",0.0773
"chr4",18909924,"fst",0.0909
"chr4",18987425,"fst",0.0571
"chr4",19064925,"fst",0.0795
"chr4",19142426,"fst",0.0724
"chr4",19219926,"fst",0.074
"chr4",19297427,"fst",0.0719
"chr4",19374927,"fst",0.0899
"chr4",19452428,"fst",0.118
"chr4",19529928,"fst",0.1566
"chr4",19607429,"fst",0.1948
"chr4",19684929,"fst",0.1589
"chr4",19762430,"fst",0.1109
"chr4",19839930,"fst",0.0927
"chr4",19917431,"fst",0.111
"chr4",19994931,"fst",0.031
"chr4",20072432,"fst",0.0136
"chr4",20149932,"fst",0.0336
"chr4",20227433,"fst",0
"chr4",20304933,"fst",0
"chr4",20382434,"fst",0
"chr4",20459934,"fst",0
"chr4",20537435,"fst",6e-04
"chr4",20614935,"fst",0.0211
"chr4",20692436,"fst",0.0663
"chr4",20769936,"fst",0.0227
"chr4",20847437,"fst",0
"chr4",20924937,"fst",0.086
"chr4",21002438,"fst",0.0797
"chr4",21079938,"fst",0.1355
"chr4",21157438,"fst",0.1782
"chr4",21234939,"fst",0.1498
"chr4",21312439,"fst",0.1489
"chr4",21389940,"fst",0.1183
"chr4",21467440,"fst",0.0991
"chr4",21544941,"fst",0.0632
"chr4",21622441,"fst",0.0742
"chr4",21699942,"fst",0.1344
"chr4",21777442,"fst",0.16
"chr4",21854943,"fst",0.1783
"chr4",21932443,"fst",0.169
"chr4",22009944,"fst",0.1248
"chr4",22087444,"fst",0.0781
"chr4",22164945,"fst",0.1263
"chr4",22242445,"fst",0.1127
"chr4",22319946,"fst",0.1356
"chr4",22397446,"fst",0.1454
"chr4",22474947,"fst",0.1248
"chr4",22552447,"fst",0.1227
"chr4",22629948,"fst",0.1537
"chr4",22707448,"fst",0.1387
"chr4",22784949,"fst",0.1756
"chr4",22862449,"fst",0.1423
"chr4",22939950,"fst",0.1302
"chr4",23017450,"fst",0.1324
"chr4",23094951,"fst",0.1705
"chr4",23172451,"fst",0.0694
"chr4",23249952,"fst",0.1141
"chr4",23327452,"fst",0.135
"chr4",23404953,"fst",0.1581
"chr4",23482453,"fst",0.214
"chr4",23559953,"fst",0.1758
"chr4",23637454,"fst",0.203
"chr4",23714954,"fst",0.2142
"chr4",23792455,"fst",0.2498
"chr4",23869955,"fst",0.1975
"chr4",23947456,"fst",0.2818
"chr4",24024956,"fst",0.2043
"chr4",24102457,"fst",0.2163
"chr4",24179957,"fst",0.1402
"chr4",24257458,"fst",0.1465
"chr4",24334958,"fst",0.0656
"chr4",24412459,"fst",0.0631
"chr4",24489959,"fst",0.0986
"chr4",24567460,"fst",0.0941
"chr4",24644960,"fst",0.0857
"chr4",24722461,"fst",0.0697
"chr4",24799961,"fst",0.0406
"chr4",24877462,"fst",0.0314
"chr4",24954962,"fst",0.0623
"chr4",25032463,"fst",0.1149
"chr4",25109963,"fst",0.1014
"chr4",25187464,"fst",0.1293
"chr4",25264964,"fst",0.0738
"chr4",25342465,"fst",0.0653
"chr4",25419965,"fst",0.0131
"chr4",25497466,"fst",0
"chr4",25574966,"fst",0.0019
"chr4",25652467,"fst",0
"chr4",25729967,"fst",0.0066
"chr4",25807468,"fst",0.0366
"chr4",25884968,"fst",0.0333
"chr4",25962469,"fst",0.065
"chr4",26039969,"fst",0.0139
"chr4",26117469,"fst",0.0394
"chr4",26194970,"fst",0.0376
"chr4",26272470,"fst",0.058
"chr4",26349971,"fst",0.0723
"chr4",26427471,"fst",0.0675
"chr4",26504972,"fst",0.0066
"chr4",26582472,"fst",0.0162
"chr4",26659973,"fst",0
"chr4",26737473,"fst",0.0194
"chr4",26814974,"fst",0.0374
"chr4",26892474,"fst",0.0395
"chr4",26969975,"fst",0.0855
"chr4",27047475,"fst",0.0696
"chr4",27124976,"fst",0.0624
"chr4",27202476,"fst",0.0516
"chr4",27279977,"fst",0.0686
"chr4",27357477,"fst",0.1059
"chr4",27434978,"fst",0.1195
"chr4",27512478,"fst",0.1331
"chr4",27589979,"fst",0.1252
"chr4",27667479,"fst",0.0732
"chr4",27744980,"fst",0.0308
"chr4",27822480,"fst",0.0836
"chr4",27899981,"fst",0.1333
"chr4",27977481,"fst",0.175
"chr4",28054982,"fst",0.1705
"chr4",28132482,"fst",0.143
"chr4",28209983,"fst",0.133
"chr4",28287483,"fst",0.0813
"chr4",28364984,"fst",0.1597
"chr4",28442484,"fst",0.0974
"chr4",28519984,"fst",0.0453
"chr4",28597485,"fst",0.0675
"chr4",28674985,"fst",0.0938
"chr4",28752486,"fst",0.1339
"chr4",28829986,"fst",0.1262
"chr4",28907487,"fst",0.0838
"chr4",28984987,"fst",0.0204
"chr4",29062488,"fst",0.1061
"chr4",29139988,"fst",0.1384
"chr4",29217489,"fst",0.141
"chr4",29294989,"fst",0.1071
"chr4",29372490,"fst",0.1071
"chr4",29449990,"fst",0.1052
"chr4",29527491,"fst",0.0849
"chr4",29604991,"fst",0.1042
"chr4",29682492,"fst",0.1287
"chr4",29759992,"fst",0.1052
"chr4",29837493,"fst",0.0552
"chr4",29914993,"fst",0.0791
"chr4",29992494,"fst",0.0894
"chr4",30069994,"fst",0.0655
"chr4",30147495,"fst",0.0906
"chr4",30224995,"fst",0.088
"chr4",30302496,"fst",0.082
"chr4",30379996,"fst",0.0675
"chr4",30457497,"fst",0.0672
"chr4",30534997,"fst",0.1058
"chr4",30612498,"fst",0.108
"chr4",30689998,"fst",0.1169
"chr4",30767499,"fst",0.0978
"chr4",30844999,"fst",0.0838
"chr4",30922500,"fst",0.0876
"chr4",3.1e+07,"fst",0.1027
"chr4",77307,"pi",4.23
"chr4",154807,"pi",3.6013
"chr4",232308,"pi",4.1797
"chr4",309808,"pi",5.9037
"chr4",387309,"pi",5.9339
"chr4",464809,"pi",6.3152
"chr4",542310,"pi",6.1931
"chr4",619810,"pi",5.9755
"chr4",697311,"pi",4.8985
"chr4",774811,"pi",4.7463
"chr4",852312,"pi",4.8134
"chr4",929812,"pi",4.3078
"chr4",1007313,"pi",5.2934
"chr4",1084813,"pi",4.0212
"chr4",1162314,"pi",3.8901
"chr4",1239814,"pi",3.8214
"chr4",1317314,"pi",3.437
"chr4",1394815,"pi",4.517
"chr4",1472315,"pi",4.1798
"chr4",1549816,"pi",3.6552
"chr4",1627316,"pi",3.7402
"chr4",1704817,"pi",4.0342
"chr4",1782317,"pi",4.3163
"chr4",1859818,"pi",5.0332
"chr4",1937318,"pi",4.6003
"chr4",2014819,"pi",4.1191
"chr4",2092319,"pi",5.146
"chr4",2169820,"pi",4.7243
"chr4",2247320,"pi",3.6884
"chr4",2324821,"pi",4.3794
"chr4",2402321,"pi",4.809
"chr4",2479822,"pi",4.9789
"chr4",2557322,"pi",4.8535
"chr4",2634823,"pi",4.0565
"chr4",2712323,"pi",3.9327
"chr4",2789824,"pi",4.3279
"chr4",2867324,"pi",3.4997
"chr4",2944825,"pi",3.2722
"chr4",3022325,"pi",4.8659
"chr4",3099826,"pi",4.9245
"chr4",3177326,"pi",4.2601
"chr4",3254827,"pi",4.376
"chr4",3332327,"pi",4.3002
"chr4",3409828,"pi",4.5816
"chr4",3487328,"pi",5.0718
"chr4",3564829,"pi",4.753
"chr4",3642329,"pi",5.1221
"chr4",3719829,"pi",5.2745
"chr4",3797330,"pi",3.9523
"chr4",3874830,"pi",4.1724
"chr4",3952331,"pi",4.0066
"chr4",4029831,"pi",3.8794
"chr4",4107332,"pi",4.3774
"chr4",4184832,"pi",3.8901
"chr4",4262333,"pi",4.0481
"chr4",4339833,"pi",4.6197
"chr4",4417334,"pi",4.0801
"chr4",4494834,"pi",3.8785
"chr4",4572335,"pi",3.6661
"chr4",4649835,"pi",3.3382
"chr4",4727336,"pi",3.7257
"chr4",4804836,"pi",4.3935
"chr4",4882337,"pi",4.1373
"chr4",4959837,"pi",3.9093
"chr4",5037338,"pi",4.0564
"chr4",5114838,"pi",3.4344
"chr4",5192339,"pi",3.6516
"chr4",5269839,"pi",4.3924
"chr4",5347340,"pi",4.0682
"chr4",5424840,"pi",4.8871
"chr4",5502341,"pi",5.7663
"chr4",5579841,"pi",6.0302
"chr4",5657342,"pi",5.5306
"chr4",5734842,"pi",5.1395
"chr4",5812343,"pi",5.1592
"chr4",5889843,"pi",5.6344
"chr4",5967344,"pi",5.5
"chr4",6044844,"pi",6.2863
"chr4",6122345,"pi",6.5254
"chr4",6199845,"pi",5.3416
"chr4",6277345,"pi",4.931
"chr4",6354846,"pi",4.4434
"chr4",6432346,"pi",3.9975
"chr4",6509847,"pi",4.1529
"chr4",6587347,"pi",4.4379
"chr4",6664848,"pi",4.3204
"chr4",6742348,"pi",4.7752
"chr4",6819849,"pi",4.4832
"chr4",6897349,"pi",4.4537
"chr4",6974850,"pi",4.6599
"chr4",7052350,"pi",4.8943
"chr4",7129851,"pi",4.2681
"chr4",7207351,"pi",4.6482
"chr4",7284852,"pi",4.9688
"chr4",7362352,"pi",4.5342
"chr4",7439853,"pi",5.0283
"chr4",7517353,"pi",5.2877
"chr4",7594854,"pi",5.4544
"chr4",7672354,"pi",5.6083
"chr4",7749855,"pi",6.2575
"chr4",7827355,"pi",6.7925
"chr4",7904856,"pi",6.4313
"chr4",7982356,"pi",6.7348
"chr4",8059857,"pi",6.4468
"chr4",8137357,"pi",5.7037
"chr4",8214858,"pi",5.9873
"chr4",8292358,"pi",6.3888
"chr4",8369859,"pi",6.6089
"chr4",8447359,"pi",5.6618
"chr4",8524860,"pi",6.3679
"chr4",8602360,"pi",5.9558
"chr4",8679860,"pi",6.5259
"chr4",8757361,"pi",6.4264
"chr4",8834861,"pi",7.0099
"chr4",8912362,"pi",6.9315
"chr4",8989862,"pi",6.5087
"chr4",9067363,"pi",6.4845
"chr4",9144863,"pi",6.9103
"chr4",9222364,"pi",5.9477
"chr4",9299864,"pi",5.7426
"chr4",9377365,"pi",6.3239
"chr4",9454865,"pi",5.8842
"chr4",9532366,"pi",5.5766
"chr4",9609866,"pi",5.208
"chr4",9687367,"pi",5.5503
"chr4",9764867,"pi",5.5481
"chr4",9842368,"pi",4.9938
"chr4",9919868,"pi",5.6287
"chr4",9997369,"pi",5.49
"chr4",10074869,"pi",5.9591
"chr4",10152370,"pi",7.2571
"chr4",10229870,"pi",6.4558
"chr4",10307371,"pi",4.7885
"chr4",10384871,"pi",4.6402
"chr4",10462372,"pi",5.4397
"chr4",10539872,"pi",4.6085
"chr4",10617373,"pi",4.4071
"chr4",10694873,"pi",4.6425
"chr4",10772374,"pi",4.7858
"chr4",10849874,"pi",5.0122
"chr4",10927375,"pi",4.3771
"chr4",11004875,"pi",4.3473
"chr4",11082376,"pi",3.9273
"chr4",11159876,"pi",5.1745
"chr4",11237376,"pi",4.4195
"chr4",11314877,"pi",4.7707
"chr4",11392377,"pi",4.554
"chr4",11469878,"pi",5.0242
"chr4",11547378,"pi",6.3883
"chr4",11624879,"pi",5.8944
"chr4",11702379,"pi",5.0113
"chr4",11779880,"pi",5.1972
"chr4",11857380,"pi",4.0502
"chr4",11934881,"pi",3.559
"chr4",12012381,"pi",3.9147
"chr4",12089882,"pi",3.3838
"chr4",12167382,"pi",3.4945
"chr4",12244883,"pi",4.0881
"chr4",12322383,"pi",4.5408
"chr4",12399884,"pi",5.2497
"chr4",12477384,"pi",4.1791
"chr4",12554885,"pi",3.1471
"chr4",12632385,"pi",3.2561
"chr4",12709886,"pi",3.6604
"chr4",12787386,"pi",3.1787
"chr4",12864887,"pi",4.11
"chr4",12942387,"pi",4.1916
"chr4",13019888,"pi",4.4518
"chr4",13097388,"pi",4.0131
"chr4",13174889,"pi",3.8535
"chr4",13252389,"pi",3.4047
"chr4",13329890,"pi",3.3665
"chr4",13407390,"pi",3.203
"chr4",13484891,"pi",3.6063
"chr4",13562391,"pi",3.592
"chr4",13639891,"pi",3.4153
"chr4",13717392,"pi",3.479
"chr4",13794892,"pi",3.1043
"chr4",13872393,"pi",4.0369
"chr4",13949893,"pi",2.8599
"chr4",14027394,"pi",3.8619
"chr4",14104894,"pi",4.1141
"chr4",14182395,"pi",3.9835
"chr4",14259895,"pi",4.618
"chr4",14337396,"pi",5.0329
"chr4",14414896,"pi",4.6571
"chr4",14492397,"pi",5.4128
"chr4",14569897,"pi",5.5367
"chr4",14647398,"pi",5.464
"chr4",14724898,"pi",5.6128
"chr4",14802399,"pi",5.5994
"chr4",14879899,"pi",5.2785
"chr4",14957400,"pi",5.866
"chr4",15034900,"pi",5.8647
"chr4",15112401,"pi",5.7181
"chr4",15189901,"pi",6.634
"chr4",15267402,"pi",6.3254
"chr4",15344902,"pi",6.447
"chr4",15422403,"pi",6.0398
"chr4",15499903,"pi",5.097
"chr4",15577404,"pi",4.7049
"chr4",15654904,"pi",4.9986
"chr4",15732405,"pi",3.5349
"chr4",15809905,"pi",3.4166
"chr4",15887406,"pi",3.7277
"chr4",15964906,"pi",4.1174
"chr4",16042407,"pi",3.9178
"chr4",16119907,"pi",4.083
"chr4",16197407,"pi",4.2761
"chr4",16274908,"pi",4.6692
"chr4",16352408,"pi",4.1508
"chr4",16429909,"pi",4.5788
"chr4",16507409,"pi",5.3418
"chr4",16584910,"pi",4.7954
"chr4",16662410,"pi",4.3848
"chr4",16739911,"pi",4.3079
"chr4",16817411,"pi",3.7753
"chr4",16894912,"pi",3.844
"chr4",16972412,"pi",4.1654
"chr4",17049913,"pi",4.2246
"chr4",17127413,"pi",4.6768
"chr4",17204914,"pi",4.3859
"chr4",17282414,"pi",4.1671
"chr4",17359915,"pi",3.1964
"chr4",17437415,"pi",3.1477
"chr4",17514916,"pi",3.1049
"chr4",17592416,"pi",2.3498
"chr4",17669917,"pi",3.0534
"chr4",17747417,"pi",3.5114
"chr4",17824918,"pi",4.4773
"chr4",17902418,"pi",4.8579
"chr4",17979919,"pi",4.8254
"chr4",18057419,"pi",4.637
"chr4",18134920,"pi",4.8225
"chr4",18212420,"pi",4.4648
"chr4",18289921,"pi",3.4168
"chr4",18367421,"pi",3.1828
"chr4",18444922,"pi",3.4065
"chr4",18522422,"pi",4.1848
"chr4",18599922,"pi",4.1462
"chr4",18677423,"pi",4.2255
"chr4",18754923,"pi",3.9773
"chr4",18832424,"pi",3.9998
"chr4",18909924,"pi",4.2143
"chr4",18987425,"pi",3.6835
"chr4",19064925,"pi",4.0346
"chr4",19142426,"pi",3.923
"chr4",19219926,"pi",3.9483
"chr4",19297427,"pi",3.9163
"chr4",19374927,"pi",4.1982
"chr4",19452428,"pi",4.6395
"chr4",19529928,"pi",5.246
"chr4",19607429,"pi",5.8475
"chr4",19684929,"pi",5.2829
"chr4",19762430,"pi",4.529
"chr4",19839930,"pi",4.2432
"chr4",19917431,"pi",4.5304
"chr4",19994931,"pi",3.2728
"chr4",20072432,"pi",2.9996
"chr4",20149932,"pi",3.314
"chr4",20227433,"pi",2.5417
"chr4",20304933,"pi",2.2698
"chr4",20382434,"pi",1.8393
"chr4",20459934,"pi",2.7078
"chr4",20537435,"pi",2.7958
"chr4",20614935,"pi",3.1173
"chr4",20692436,"pi",3.8269
"chr4",20769936,"pi",3.1423
"chr4",20847437,"pi",2.7694
"chr4",20924937,"pi",4.1367
"chr4",21002438,"pi",4.0388
"chr4",21079938,"pi",4.9149
"chr4",21157438,"pi",5.5866
"chr4",21234939,"pi",5.1403
"chr4",21312439,"pi",5.125
"chr4",21389940,"pi",4.6453
"chr4",21467440,"pi",4.3433
"chr4",21544941,"pi",3.7787
"chr4",21622441,"pi",3.9514
"chr4",21699942,"pi",4.8981
"chr4",21777442,"pi",5.3004
"chr4",21854943,"pi",5.5883
"chr4",21932443,"pi",5.4411
"chr4",22009944,"pi",4.7469
"chr4",22087444,"pi",4.013
"chr4",22164945,"pi",4.7709
"chr4",22242445,"pi",4.5563
"chr4",22319946,"pi",4.9162
"chr4",22397446,"pi",5.0702
"chr4",22474947,"pi",4.7476
"chr4",22552447,"pi",4.7132
"chr4",22629948,"pi",5.2017
"chr4",22707448,"pi",4.9659
"chr4",22784949,"pi",5.5459
"chr4",22862449,"pi",5.0212
"chr4",22939950,"pi",4.8314
"chr4",23017450,"pi",4.8665
"chr4",23094951,"pi",5.465
"chr4",23172451,"pi",3.8765
"chr4",23249952,"pi",4.5788
"chr4",23327452,"pi",4.9064
"chr4",23404953,"pi",5.2703
"chr4",23482453,"pi",6.1488
"chr4",23559953,"pi",5.5484
"chr4",23637454,"pi",5.9761
"chr4",23714954,"pi",6.1514
"chr4",23792455,"pi",6.7107
"chr4",23869955,"pi",5.8885
"chr4",23947456,"pi",7.2135
"chr4",24024956,"pi",5.9956
"chr4",24102457,"pi",6.1846
"chr4",24179957,"pi",4.989
"chr4",24257458,"pi",5.0886
"chr4",24334958,"pi",3.8168
"chr4",24412459,"pi",3.7773
"chr4",24489959,"pi",4.335
"chr4",24567460,"pi",4.2649
"chr4",24644960,"pi",4.1332
"chr4",24722461,"pi",3.8807
"chr4",24799961,"pi",3.4231
"chr4",24877462,"pi",3.2788
"chr4",24954962,"pi",3.764
"chr4",25032463,"pi",4.5911
"chr4",25109963,"pi",4.3796
"chr4",25187464,"pi",4.8176
"chr4",25264964,"pi",3.9457
"chr4",25342465,"pi",3.8117
"chr4",25419965,"pi",2.9911
"chr4",25497466,"pi",2.4131
"chr4",25574966,"pi",2.8153
"chr4",25652467,"pi",2.5475
"chr4",25729967,"pi",2.8888
"chr4",25807468,"pi",3.3611
"chr4",25884968,"pi",3.3086
"chr4",25962469,"pi",3.8077
"chr4",26039969,"pi",3.0034
"chr4",26117469,"pi",3.4043
"chr4",26194970,"pi",3.3764
"chr4",26272470,"pi",3.6974
"chr4",26349971,"pi",3.9212
"chr4",26427471,"pi",3.8464
"chr4",26504972,"pi",2.8899
"chr4",26582472,"pi",3.0399
"chr4",26659973,"pi",2.7323
"chr4",26737473,"pi",3.0912
"chr4",26814974,"pi",3.3735
"chr4",26892474,"pi",3.4059
"chr4",26969975,"pi",4.1292
"chr4",27047475,"pi",3.8794
"chr4",27124976,"pi",3.7666
"chr4",27202476,"pi",3.5959
"chr4",27279977,"pi",3.8638
"chr4",27357477,"pi",4.4498
"chr4",27434978,"pi",4.663
"chr4",27512478,"pi",4.8774
"chr4",27589979,"pi",4.7525
"chr4",27667479,"pi",3.9364
"chr4",27744980,"pi",3.2694
"chr4",27822480,"pi",4.0994
"chr4",27899981,"pi",4.8802
"chr4",27977481,"pi",5.535
"chr4",28054982,"pi",5.4653
"chr4",28132482,"pi",5.0327
"chr4",28209983,"pi",4.8754
"chr4",28287483,"pi",4.0633
"chr4",28364984,"pi",5.2957
"chr4",28442484,"pi",4.3159
"chr4",28519984,"pi",3.4972
"chr4",28597485,"pi",3.8461
"chr4",28674985,"pi",4.2593
"chr4",28752486,"pi",4.8891
"chr4",28829986,"pi",4.7692
"chr4",28907487,"pi",4.1027
"chr4",28984987,"pi",3.1066
"chr4",29062488,"pi",4.4523
"chr4",29139988,"pi",4.9605
"chr4",29217489,"pi",5.0016
"chr4",29294989,"pi",4.4686
"chr4",29372490,"pi",4.4693
"chr4",29449990,"pi",4.4396
"chr4",29527491,"pi",4.1204
"chr4",29604991,"pi",4.4237
"chr4",29682492,"pi",4.8087
"chr4",29759992,"pi",4.4385
"chr4",29837493,"pi",3.6528
"chr4",29914993,"pi",4.0286
"chr4",29992494,"pi",4.1912
"chr4",30069994,"pi",3.8147
"chr4",30147495,"pi",4.2096
"chr4",30224995,"pi",4.1691
"chr4",30302496,"pi",4.0743
"chr4",30379996,"pi",3.8468
"chr4",30457497,"pi",3.8414
"chr4",30534997,"pi",4.4476
"chr4",30612498,"pi",4.4829
"chr4",30689998,"pi",4.6225
"chr4",30767499,"pi",4.3218
"chr4",30844999,"pi",4.1018
"chr4",30922500,"pi",4.1617
"chr4",3.1e+07,"pi",4.3988
"chr4",77307,"tajima",0.1855
"chr4",154807,"tajima",-0.5576
"chr4",232308,"tajima",0.126
"chr4",309808,"tajima",2.1635
"chr4",387309,"tajima",2.1992
"chr4",464809,"tajima",2.6497
"chr4",542310,"tajima",2.5054
"chr4",619810,"tajima",2.2483
"chr4",697311,"tajima",0.9755
"chr4",774811,"tajima",0.7957
"chr4",852312,"tajima",0.875
"chr4",929812,"tajima",0.2774
"chr4",1007313,"tajima",1.4422
"chr4",1084813,"tajima",-0.0613
"chr4",1162314,"tajima",-0.2162
"chr4",1239814,"tajima",-0.2974
"chr4",1317314,"tajima",-0.7517
"chr4",1394815,"tajima",0.5247
"chr4",1472315,"tajima",0.1262
"chr4",1549816,"tajima",-0.4938
"chr4",1627316,"tajima",-0.3934
"chr4",1704817,"tajima",-0.046
"chr4",1782317,"tajima",0.2874
"chr4",1859818,"tajima",1.1346
"chr4",1937318,"tajima",0.6231
"chr4",2014819,"tajima",0.0544
"chr4",2092319,"tajima",1.268
"chr4",2169820,"tajima",0.7696
"chr4",2247320,"tajima",-0.4546
"chr4",2324821,"tajima",0.3621
"chr4",2402321,"tajima",0.8697
"chr4",2479822,"tajima",1.0705
"chr4",2557322,"tajima",0.9223
"chr4",2634823,"tajima",-0.0196
"chr4",2712323,"tajima",-0.1658
"chr4",2789824,"tajima",0.3012
"chr4",2867324,"tajima",-0.6777
"chr4",2944825,"tajima",-0.9465
"chr4",3022325,"tajima",0.9369
"chr4",3099826,"tajima",1.0063
"chr4",3177326,"tajima",0.221
"chr4",3254827,"tajima",0.358
"chr4",3332327,"tajima",0.2684
"chr4",3409828,"tajima",0.601
"chr4",3487328,"tajima",1.1803
"chr4",3564829,"tajima",0.8035
"chr4",3642329,"tajima",1.2397
"chr4",3719829,"tajima",1.4198
"chr4",3797330,"tajima",-0.1427
"chr4",3874830,"tajima",0.1174
"chr4",3952331,"tajima",-0.0786
"chr4",4029831,"tajima",-0.2288
"chr4",4107332,"tajima",0.3596
"chr4",4184832,"tajima",-0.2163
"chr4",4262333,"tajima",-0.0296
"chr4",4339833,"tajima",0.646
"chr4",4417334,"tajima",0.0083
"chr4",4494834,"tajima",-0.2299
"chr4",4572335,"tajima",-0.481
"chr4",4649835,"tajima",-0.8685
"chr4",4727336,"tajima",-0.4105
"chr4",4804836,"tajima",0.3787
"chr4",4882337,"tajima",0.0759
"chr4",4959837,"tajima",-0.1936
"chr4",5037338,"tajima",-0.0197
"chr4",5114838,"tajima",-0.7548
"chr4",5192339,"tajima",-0.4982
"chr4",5269839,"tajima",0.3774
"chr4",5347340,"tajima",-0.0057
"chr4",5424840,"tajima",0.962
"chr4",5502341,"tajima",2.0011
"chr4",5579841,"tajima",2.313
"chr4",5657342,"tajima",1.7226
"chr4",5734842,"tajima",1.2603
"chr4",5812343,"tajima",1.2836
"chr4",5889843,"tajima",1.8452
"chr4",5967344,"tajima",1.6864
"chr4",6044844,"tajima",2.6156
"chr4",6122345,"tajima",2.8982
"chr4",6199845,"tajima",1.4991
"chr4",6277345,"tajima",1.0139
"chr4",6354846,"tajima",0.4377
"chr4",6432346,"tajima",-0.0893
"chr4",6509847,"tajima",0.0944
"chr4",6587347,"tajima",0.4312
"chr4",6664848,"tajima",0.2923
"chr4",6742348,"tajima",0.8298
"chr4",6819849,"tajima",0.4847
"chr4",6897349,"tajima",0.4498
"chr4",6974850,"tajima",0.6936
"chr4",7052350,"tajima",0.9705
"chr4",7129851,"tajima",0.2304
"chr4",7207351,"tajima",0.6797
"chr4",7284852,"tajima",1.0586
"chr4",7362352,"tajima",0.545
"chr4",7439853,"tajima",1.1289
"chr4",7517353,"tajima",1.4355
"chr4",7594854,"tajima",1.6324
"chr4",7672354,"tajima",1.8144
"chr4",7749855,"tajima",2.5816
"chr4",7827355,"tajima",3
"chr4",7904856,"tajima",2.787
"chr4",7982356,"tajima",3
"chr4",8059857,"tajima",2.8053
"chr4",8137357,"tajima",1.927
"chr4",8214858,"tajima",2.2623
"chr4",8292358,"tajima",2.7368
"chr4",8369859,"tajima",2.9969
"chr4",8447359,"tajima",1.8776
"chr4",8524860,"tajima",2.7121
"chr4",8602360,"tajima",2.225
"chr4",8679860,"tajima",2.8988
"chr4",8757361,"tajima",2.7812
"chr4",8834861,"tajima",3
"chr4",8912362,"tajima",3
"chr4",8989862,"tajima",2.8785
"chr4",9067363,"tajima",2.8498
"chr4",9144863,"tajima",3
"chr4",9222364,"tajima",2.2155
"chr4",9299864,"tajima",1.973
"chr4",9377365,"tajima",2.66
"chr4",9454865,"tajima",2.1405
"chr4",9532366,"tajima",1.7768
"chr4",9609866,"tajima",1.3413
"chr4",9687367,"tajima",1.7458
"chr4",9764867,"tajima",1.7432
"chr4",9842368,"tajima",1.0882
"chr4",9919868,"tajima",1.8385
"chr4",9997369,"tajima",1.6745
"chr4",10074869,"tajima",2.2289
"chr4",10152370,"tajima",3
"chr4",10229870,"tajima",2.8159
"chr4",10307371,"tajima",0.8456
"chr4",10384871,"tajima",0.6702
"chr4",10462372,"tajima",1.6151
"chr4",10539872,"tajima",0.6328
"chr4",10617373,"tajima",0.3948
"chr4",10694873,"tajima",0.673
"chr4",10772374,"tajima",0.8423
"chr4",10849874,"tajima",1.1099
"chr4",10927375,"tajima",0.3593
"chr4",11004875,"tajima",0.324
"chr4",11082376,"tajima",-0.1723
"chr4",11159876,"tajima",1.3016
"chr4",11237376,"tajima",0.4094
"chr4",11314877,"tajima",0.8244
"chr4",11392377,"tajima",0.5684
"chr4",11469878,"tajima",1.1241
"chr4",11547378,"tajima",2.7362
"chr4",11624879,"tajima",2.1524
"chr4",11702379,"tajima",1.1088
"chr4",11779880,"tajima",1.3285
"chr4",11857380,"tajima",-0.027
"chr4",11934881,"tajima",-0.6076
"chr4",12012381,"tajima",-0.1872
"chr4",12089882,"tajima",-0.8145
"chr4",12167382,"tajima",-0.6838
"chr4",12244883,"tajima",0.0177
"chr4",12322383,"tajima",0.5528
"chr4",12399884,"tajima",1.3906
"chr4",12477384,"tajima",0.1252
"chr4",12554885,"tajima",-1.0944
"chr4",12632385,"tajima",-0.9656
"chr4",12709886,"tajima",-0.4877
"chr4",12787386,"tajima",-1.0569
"chr4",12864887,"tajima",0.0436
"chr4",12942387,"tajima",0.1401
"chr4",13019888,"tajima",0.4476
"chr4",13097388,"tajima",-0.0709
"chr4",13174889,"tajima",-0.2595
"chr4",13252389,"tajima",-0.7899
"chr4",13329890,"tajima",-0.835
"chr4",13407390,"tajima",-1.0283
"chr4",13484891,"tajima",-0.5516
"chr4",13562391,"tajima",-0.5686
"chr4",13639891,"tajima",-0.7773
"chr4",13717392,"tajima",-0.7021
"chr4",13794892,"tajima",-1.1449
"chr4",13872393,"tajima",-0.0428
"chr4",13949893,"tajima",-1.4337
"chr4",14027394,"tajima",-0.2496
"chr4",14104894,"tajima",0.0485
"chr4",14182395,"tajima",-0.1059
"chr4",14259895,"tajima",0.644
"chr4",14337396,"tajima",1.1343
"chr4",14414896,"tajima",0.6903
"chr4",14492397,"tajima",1.5833
"chr4",14569897,"tajima",1.7297
"chr4",14647398,"tajima",1.6438
"chr4",14724898,"tajima",1.8196
"chr4",14802399,"tajima",1.8039
"chr4",14879899,"tajima",1.4246
"chr4",14957400,"tajima",2.1189
"chr4",15034900,"tajima",2.1173
"chr4",15112401,"tajima",1.9441
"chr4",15189901,"tajima",3
"chr4",15267402,"tajima",2.6618
"chr4",15344902,"tajima",2.8055
"chr4",15422403,"tajima",2.3243
"chr4",15499903,"tajima",1.2101
