"bin_i","bin_j","chr","count"
73,42,"Chr4",4
73,43,"Chr4",4
73,44,"Chr4",3
73,45,"Chr4",3
73,46,"Chr4",7
73,47,"Chr4",4
73,48,"Chr4",8
73,49,"Chr4",15
73,50,"Chr4",15
73,51,"Chr4",21
73,52,"Chr4",21
73,53,"Chr4",32
73,54,"Chr4",25
73,55,"Chr4",21
73,56,"Chr4",32
73,57,"Chr4",22
73,58,"Chr4",18
73,59,"Chr4",24
73,60,"Chr4",14
73,61,"Chr4",10
73,62,"Chr4",4
73,63,"Chr4",6
73,64,"Chr4",4
73,65,"Chr4",69
73,66,"Chr4",85
73,67,"Chr4",98
73,68,"Chr4",117
73,69,"Chr4",109
73,70,"Chr4",130
73,71,"Chr4",163
73,72,"Chr4",229
73,73,"Chr4",1808
73,74,"Chr4",1124
73,75,"Chr4",772
73,76,"Chr4",646
73,77,"Chr4",508
73,78,"Chr4",411
73,79,"Chr4",258
73,80,"Chr4",182
74,1,"Chr4",5
74,2,"Chr4",5
74,3,"Chr4",6
74,4,"Chr4",9
74,5,"Chr4",3
74,6,"Chr4",8
74,7,"Chr4",6
74,8,"Chr4",9
74,9,"Chr4",24
74,10,"Chr4",19
74,11,"Chr4",15
74,12,"Chr4",28
74,13,"Chr4",23
74,14,"Chr4",13
74,15,"Chr4",24
74,16,"Chr4",10
74,17,"Chr4",15
74,18,"Chr4",10
74,19,"Chr4",6
74,20,"Chr4",3
74,21,"Chr4",3
74,22,"Chr4",5
74,23,"Chr4",6
74,24,"Chr4",5
74,25,"Chr4",2
74,26,"Chr4",4
74,27,"Chr4",2
74,28,"Chr4",9
74,29,"Chr4",18
74,30,"Chr4",15
74,31,"Chr4",18
74,32,"Chr4",25
74,33,"Chr4",27
74,34,"Chr4",27
74,35,"Chr4",26
74,36,"Chr4",23
74,37,"Chr4",11
74,38,"Chr4",18
74,39,"Chr4",15
74,40,"Chr4",11
74,41,"Chr4",4
74,42,"Chr4",6
74,43,"Chr4",2
74,44,"Chr4",2
74,45,"Chr4",7
74,46,"Chr4",6
74,47,"Chr4",4
74,48,"Chr4",6
74,49,"Chr4",6
74,50,"Chr4",16
74,51,"Chr4",26
74,52,"Chr4",14
74,53,"Chr4",28
74,54,"Chr4",22
74,55,"Chr4",20
74,56,"Chr4",33
74,57,"Chr4",13
74,58,"Chr4",15
74,59,"Chr4",7
74,60,"Chr4",11
74,61,"Chr4",1
74,62,"Chr4",3
74,63,"Chr4",5
74,64,"Chr4",4
74,65,"Chr4",75
74,66,"Chr4",52
74,67,"Chr4",87
74,68,"Chr4",97
74,69,"Chr4",107
74,70,"Chr4",121
74,71,"Chr4",140
74,72,"Chr4",175
74,73,"Chr4",1124
74,74,"Chr4",2939
74,75,"Chr4",1860
74,76,"Chr4",1342
74,77,"Chr4",1019
74,78,"Chr4",657
74,79,"Chr4",451
74,80,"Chr4",291
75,1,"Chr4",2
75,2,"Chr4",3
75,3,"Chr4",1
75,4,"Chr4",6
75,5,"Chr4",6
75,6,"Chr4",9
75,7,"Chr4",7
75,8,"Chr4",10
75,9,"Chr4",12
75,10,"Chr4",24
75,11,"Chr4",23
75,12,"Chr4",23
75,13,"Chr4",17
75,14,"Chr4",15
75,15,"Chr4",13
75,16,"Chr4",10
75,17,"Chr4",6
75,18,"Chr4",7
75,19,"Chr4",6
75,20,"Chr4",6
75,21,"Chr4",2
75,22,"Chr4",6
75,23,"Chr4",1
75,24,"Chr4",4
75,25,"Chr4",1
75,26,"Chr4",6
75,27,"Chr4",6
75,28,"Chr4",8
75,29,"Chr4",11
75,30,"Chr4",9
75,31,"Chr4",16
75,32,"Chr4",9
75,33,"Chr4",16
75,34,"Chr4",30
75,35,"Chr4",19
75,36,"Chr4",14
75,37,"Chr4",8
75,38,"Chr4",16
75,39,"Chr4",3
75,40,"Chr4",11
75,41,"Chr4",5
75,42,"Chr4",8
75,43,"Chr4",2
75,44,"Chr4",3
75,45,"Chr4",7
75,46,"Chr4",3
75,47,"Chr4",5
75,48,"Chr4",4
75,49,"Chr4",10
75,50,"Chr4",8
75,51,"Chr4",12
75,52,"Chr4",17
75,53,"Chr4",27
75,54,"Chr4",26
75,55,"Chr4",17
75,56,"Chr4",19
75,57,"Chr4",11
75,58,"Chr4",10
75,59,"Chr4",9
75,60,"Chr4",8
75,61,"Chr4",4
75,62,"Chr4",3
75,63,"Chr4",5
75,64,"Chr4",2
75,65,"Chr4",54
75,66,"Chr4",71
75,67,"Chr4",66
75,68,"Chr4",104
75,69,"Chr4",82
75,70,"Chr4",99
75,71,"Chr4",98
75,72,"Chr4",142
75,73,"Chr4",772
75,74,"Chr4",1860
75,75,"Chr4",4967
75,76,"Chr4",2861
75,77,"Chr4",1795
75,78,"Chr4",1152
75,79,"Chr4",666
75,80,"Chr4",389
76,1,"Chr4",1
76,2,"Chr4",2
76,3,"Chr4",5
76,4,"Chr4",4
76,5,"Chr4",6
76,6,"Chr4",6
76,7,"Chr4",9
76,8,"Chr4",11
76,9,"Chr4",5
76,10,"Chr4",18
76,11,"Chr4",14
76,12,"Chr4",8
76,13,"Chr4",17
76,14,"Chr4",12
76,15,"Chr4",8
76,16,"Chr4",10
76,17,"Chr4",10
76,18,"Chr4",5
76,19,"Chr4",2
76,20,"Chr4",5
76,21,"Chr4",7
76,22,"Chr4",0
76,23,"Chr4",4
76,24,"Chr4",3
76,25,"Chr4",2
76,26,"Chr4",4
76,27,"Chr4",2
76,28,"Chr4",4
76,29,"Chr4",11
76,30,"Chr4",7
76,31,"Chr4",7
76,32,"Chr4",11
76,33,"Chr4",14
76,34,"Chr4",24
76,35,"Chr4",12
76,36,"Chr4",12
76,37,"Chr4",11
76,38,"Chr4",17
76,39,"Chr4",11
76,40,"Chr4",4
76,41,"Chr4",5
76,42,"Chr4",6
76,43,"Chr4",5
76,44,"Chr4",6
76,45,"Chr4",2
76,46,"Chr4",4
76,47,"Chr4",6
76,48,"Chr4",9
76,49,"Chr4",4
76,50,"Chr4",12
76,51,"Chr4",7
76,52,"Chr4",14
76,53,"Chr4",11
76,54,"Chr4",14
76,55,"Chr4",17
76,56,"Chr4",9
76,57,"Chr4",10
76,58,"Chr4",10
76,59,"Chr4",5
76,60,"Chr4",4
76,61,"Chr4",7
76,62,"Chr4",5
76,63,"Chr4",3
76,64,"Chr4",4
76,65,"Chr4",38
76,66,"Chr4",59
76,67,"Chr4",68
76,68,"Chr4",62
76,69,"Chr4",79
76,70,"Chr4",90
76,71,"Chr4",116
76,72,"Chr4",150
76,73,"Chr4",646
76,74,"Chr4",1342
76,75,"Chr4",2861
76,76,"Chr4",6291
76,77,"Chr4",3059
76,78,"Chr4",1795
76,79,"Chr4",986
76,80,"Chr4",475
77,1,"Chr4",3
77,2,"Chr4",5
77,3,"Chr4",6
77,4,"Chr4",2
77,5,"Chr4",9
77,6,"Chr4",7
77,7,"Chr4",3
77,8,"Chr4",11
77,9,"Chr4",7
77,10,"Chr4",4
77,11,"Chr4",8
77,12,"Chr4",9
77,13,"Chr4",8
77,14,"Chr4",8
77,15,"Chr4",6
77,16,"Chr4",9
77,17,"Chr4",7
77,18,"Chr4",8
77,19,"Chr4",2
77,20,"Chr4",5
77,21,"Chr4",5
77,22,"Chr4",3
77,23,"Chr4",8
77,24,"Chr4",4
77,25,"Chr4",2
77,26,"Chr4",4
77,27,"Chr4",3
77,28,"Chr4",0
77,29,"Chr4",4
77,30,"Chr4",9
77,31,"Chr4",13
77,32,"Chr4",8
77,33,"Chr4",14
77,34,"Chr4",9
77,35,"Chr4",13
77,36,"Chr4",9
77,37,"Chr4",9
77,38,"Chr4",8
77,39,"Chr4",4
77,40,"Chr4",2
77,41,"Chr4",4
77,42,"Chr4",5
77,43,"Chr4",2
77,44,"Chr4",3
77,45,"Chr4",1
77,46,"Chr4",3
77,47,"Chr4",6
77,48,"Chr4",3
77,49,"Chr4",6
77,50,"Chr4",2
77,51,"Chr4",7
77,52,"Chr4",6
77,53,"Chr4",9
77,54,"Chr4",9
77,55,"Chr4",9
77,56,"Chr4",14
77,57,"Chr4",4
77,58,"Chr4",12
77,59,"Chr4",2
77,60,"Chr4",5
77,61,"Chr4",4
77,62,"Chr4",4
77,63,"Chr4",7
77,64,"Chr4",2
77,65,"Chr4",59
77,66,"Chr4",59
77,67,"Chr4",63
77,68,"Chr4",67
77,69,"Chr4",72
77,70,"Chr4",73
77,71,"Chr4",82
77,72,"Chr4",127
77,73,"Chr4",508
77,74,"Chr4",1019
77,75,"Chr4",1795
77,76,"Chr4",3059
77,77,"Chr4",6399
77,78,"Chr4",2717
77,79,"Chr4",1336
77,80,"Chr4",640
78,1,"Chr4",3
78,2,"Chr4",5
78,3,"Chr4",4
78,4,"Chr4",4
78,5,"Chr4",4
78,6,"Chr4",2
78,7,"Chr4",4
78,8,"Chr4",4
78,9,"Chr4",9
78,10,"Chr4",3
78,11,"Chr4",7
78,12,"Chr4",11
78,13,"Chr4",7
78,14,"Chr4",4
78,15,"Chr4",7
78,16,"Chr4",4
78,17,"Chr4",7
78,18,"Chr4",4
78,19,"Chr4",4
78,20,"Chr4",2
78,21,"Chr4",4
78,22,"Chr4",5
78,23,"Chr4",5
78,24,"Chr4",4
78,25,"Chr4",3
78,26,"Chr4",5
78,27,"Chr4",3
78,28,"Chr4",8
78,29,"Chr4",5
78,30,"Chr4",1
78,31,"Chr4",4
78,32,"Chr4",11
78,33,"Chr4",11
78,34,"Chr4",12
78,35,"Chr4",7
78,36,"Chr4",14
78,37,"Chr4",7
78,38,"Chr4",5
78,39,"Chr4",4
78,40,"Chr4",3
78,41,"Chr4",3
78,42,"Chr4",3
78,43,"Chr4",2
78,44,"Chr4",5
78,45,"Chr4",5
78,46,"Chr4",5
78,47,"Chr4",4
78,48,"Chr4",5
78,49,"Chr4",1
78,50,"Chr4",8
78,51,"Chr4",5
78,52,"Chr4",6
78,53,"Chr4",7
78,54,"Chr4",6
78,55,"Chr4",4
78,56,"Chr4",10
78,57,"Chr4",4
78,58,"Chr4",6
78,59,"Chr4",6
78,60,"Chr4",3
78,61,"Chr4",4
78,62,"Chr4",4
78,63,"Chr4",6
78,64,"Chr4",3
78,65,"Chr4",47
78,66,"Chr4",61
78,67,"Chr4",73
78,68,"Chr4",51
78,69,"Chr4",72
78,70,"Chr4",79
78,71,"Chr4",76
78,72,"Chr4",112
78,73,"Chr4",411
78,74,"Chr4",657
78,75,"Chr4",1152
78,76,"Chr4",1795
78,77,"Chr4",2717
78,78,"Chr4",5051
78,79,"Chr4",1919
78,80,"Chr4",811
79,1,"Chr4",5
79,2,"Chr4",5
79,3,"Chr4",2
79,4,"Chr4",3
79,5,"Chr4",3
79,6,"Chr4",3
79,7,"Chr4",6
79,8,"Chr4",4
79,9,"Chr4",4
79,10,"Chr4",7
79,11,"Chr4",6
79,12,"Chr4",12
79,13,"Chr4",7
79,14,"Chr4",7
79,15,"Chr4",4
79,16,"Chr4",6
79,17,"Chr4",5
79,18,"Chr4",3
79,19,"Chr4",5
79,20,"Chr4",6
79,21,"Chr4",2
79,22,"Chr4",2
79,23,"Chr4",3
79,24,"Chr4",8
79,25,"Chr4",3
79,26,"Chr4",3
79,27,"Chr4",5
79,28,"Chr4",4
79,29,"Chr4",5
79,30,"Chr4",3
79,31,"Chr4",3
79,32,"Chr4",7
79,33,"Chr4",2
79,34,"Chr4",4
79,35,"Chr4",9
79,36,"Chr4",6
79,37,"Chr4",5
79,38,"Chr4",5
79,39,"Chr4",6
79,40,"Chr4",7
79,41,"Chr4",4
79,42,"Chr4",3
79,43,"Chr4",1
79,44,"Chr4",3
79,45,"Chr4",2
79,46,"Chr4",2
79,47,"Chr4",4
79,48,"Chr4",7
79,49,"Chr4",7
79,50,"Chr4",3
79,51,"Chr4",1
79,52,"Chr4",9
79,53,"Chr4",1
79,54,"Chr4",7
79,55,"Chr4",5
79,56,"Chr4",2
79,57,"Chr4",5
79,58,"Chr4",5
79,59,"Chr4",4
79,60,"Chr4",3
79,61,"Chr4",3
79,62,"Chr4",3
79,63,"Chr4",2
79,64,"Chr4",1
79,65,"Chr4",37
79,66,"Chr4",61
79,67,"Chr4",48
79,68,"Chr4",58
79,69,"Chr4",67
79,70,"Chr4",67
79,71,"Chr4",82
79,72,"Chr4",83
79,73,"Chr4",258
79,74,"Chr4",451
79,75,"Chr4",666
79,76,"Chr4",986
79,77,"Chr4",1336
79,78,"Chr4",1919
79,79,"Chr4",2982
79,80,"Chr4",995
80,1,"Chr4",1
80,2,"Chr4",5
80,3,"Chr4",3
80,4,"Chr4",5
80,5,"Chr4",3
80,6,"Chr4",1
80,7,"Chr4",8
80,8,"Chr4",2
80,9,"Chr4",4
80,10,"Chr4",3
80,11,"Chr4",4
80,12,"Chr4",3
80,13,"Chr4",5
80,14,"Chr4",3
80,15,"Chr4",3
80,16,"Chr4",2
80,17,"Chr4",4
80,18,"Chr4",4
80,19,"Chr4",2
80,20,"Chr4",7
80,21,"Chr4",1
80,22,"Chr4",5
80,23,"Chr4",2
80,24,"Chr4",4
80,25,"Chr4",6
80,26,"Chr4",5
80,27,"Chr4",2
80,28,"Chr4",4
80,29,"Chr4",5
80,30,"Chr4",2
80,31,"Chr4",5
80,32,"Chr4",5
80,33,"Chr4",1
80,34,"Chr4",2
80,35,"Chr4",8
80,36,"Chr4",6
80,37,"Chr4",3
80,38,"Chr4",3
80,39,"Chr4",2
80,40,"Chr4",4
80,41,"Chr4",2
80,42,"Chr4",7
80,43,"Chr4",2
80,44,"Chr4",2
80,45,"Chr4",2
80,46,"Chr4",5
80,47,"Chr4",3
80,48,"Chr4",5
80,49,"Chr4",5
80,50,"Chr4",7
80,51,"Chr4",4
80,52,"Chr4",6
80,53,"Chr4",5
80,54,"Chr4",6
80,55,"Chr4",7
80,56,"Chr4",2
80,57,"Chr4",4
80,58,"Chr4",2
80,59,"Chr4",4
80,60,"Chr4",5
80,61,"Chr4",5
80,62,"Chr4",1
80,63,"Chr4",1
80,64,"Chr4",5
80,65,"Chr4",56
80,66,"Chr4",43
80,67,"Chr4",51
80,68,"Chr4",61
80,69,"Chr4",59
80,70,"Chr4",69
80,71,"Chr4",46
80,72,"Chr4",86
80,73,"Chr4",182
80,74,"Chr4",291
80,75,"Chr4",389
80,76,"Chr4",475
80,77,"Chr4",640
80,78,"Chr4",811
80,79,"Chr4",995
80,80,"Chr4",1834
